,0
1420,0.0020446275401052225
1421,0.0012161478902724318
1422,0.0020604271913489554
1423,0.0028010903716394254
1424,0.0012401647075208088
1425,0.0013828561187295859
1426,0.004451783529968449
1427,0.0007132718039205935
1428,0.0028318937104873736
1429,0.001461921133296032
1430,0.0018758967290697984
1431,0.0035269168273507983
1432,0.0016032193277128297
1433,8.523838989294222e-05
1434,0.0014456310597088667
1435,0.0013416330890853323
1436,0.0028367617473588776
1437,0.0007011559899027069
1438,0.0027365746822117427
1439,0.004010773300810447
1440,0.0016095019785762749
1441,0.004597296620897238
1442,0.003877911502572056
1443,0.0028231460722172572
1444,0.004199997098948875
1445,0.0013543728273762146
1446,0.0020503783130002124
1447,0.003284400337244283
1448,0.0029097468697960455
1449,0.004002516630159721
1450,0.0018117241702571736
1451,0.0045841770939771135
1452,0.001419186637611522
1453,0.0016663987629751374
1454,0.002644112607802753
1455,0.000994316202254937
1456,0.002919411667218113
1457,0.00270746820398287
1458,0.00042880163927473794
1459,0.0015446286608212997
1460,0.001453460159824515
1461,0.002302269314015712
1462,0.0035248177558000935
1463,0.0036565548058041324
1464,0.0016441868438524243
1465,0.002946789574621777
1466,0.0029324221606372505
1467,0.0016814484283729225
1468,0.000474945551164786
1469,0.0012147935620396091
1470,0.0020075702289496997
1471,0.0021754425789578514
1472,0.002796088857154574
1473,0.0035818330357579864
1474,0.0028868882745950383
1475,0.00085294835082763
1476,0.0040504863441933325
1477,0.005747014391136007
1478,0.006143412928951486
1479,0.004856992558750425
1480,0.004374309728844947
1481,0.0034035646409501658
1482,0.003713837863114635
1483,0.004652503163253781
1484,0.00296186975518035
1485,0.004827939781775904
1486,0.004109290296358721
1487,0.005768519470540028
1488,0.0034315033497343203
1489,0.003119306000213496
1490,0.0004749988614421811
1491,0.005588510186756418
1492,0.0029451487441124282
1493,0.002662531683439414
1494,0.00542588429992161
1495,0.0029034845090794756
1496,0.004513377936650981
1497,0.0017413485492842006
1498,0.001976149223362804
1499,0.00033326973787736286
1500,0.0023780209328101154
1501,0.0037416143590271755
1502,0.004331679298231551
1503,0.002238739626850545
1504,0.002832251642433665
1505,0.0007973202768345571
1506,0.005190154682426003
1507,0.004378672686381156
1508,0.00263725317250837
1509,0.003083331149783368
1510,0.0014069633637200558
1511,0.007418560859213098
1512,0.004442398711327115
1513,0.0036030739197757573
1514,0.0009437521932126498
1515,0.0025636881864221106
1516,0.004780255025170206
1517,0.004347991154599396
1518,0.003627195250257885
1519,0.0016452082702574516
1520,0.002557656288976191
1521,0.0015830121198564275
1522,0.005753622077088635
1523,0.0031741635675708174
1524,0.0019115138593461974
1525,0.002235558002878365
1526,0.002938983720996158
1527,0.0020165320899986224
1528,0.0020293003586590807
1529,0.0032691130318141504
1530,0.003911748438206881
1531,0.0022508704355296756
1532,0.0026840021521221807
1533,8.613532109027582e-05
1534,0.0016388876914238033
1535,0.0026631174578555274
1536,0.0031975857473665963
1537,0.001276133720381206
1538,0.0015964306670111633
1539,0.003234684073326758
1540,0.0009711754158806424
1541,0.0021248158038146996
1542,0.003083827670975111
1543,0.002060462200163408
1544,0.0030976045908656
1545,0.0029772122588048754
1546,0.0014115968468283065
1547,0.0038586228359428674
1548,0.003908086941940625
1549,0.0034541377267715153
1550,0.0015801093481606677
1551,0.0019391342562721213
1552,0.005984325145603396
1553,0.0024145197307274048
1554,0.002140554150965589
1555,0.0034436667845286644
1556,0.0048731997773596115
1557,0.004552586557503266
1558,0.0021675670991417504
1559,0.0031121007226197115
1560,0.0026062146828062295
1561,0.0010641973307516175
1562,0.00214507756017304
1563,0.0017295589589670865
1564,0.001976844188204078
1565,0.0028373827580025364
1566,0.0006417206780164492
1567,0.0037366034650471816
1568,0.0021620300469483906
1569,0.0031136756788642736
1570,0.008399572656372409
1571,0.0032727901658821668
1572,0.002998029219929279
1573,0.0014159462693540449
1574,0.0028265641186571897
1575,0.0020656166723648298
1576,0.0030158126112784533
1577,0.003185916316935676
1578,0.002485462919821035
1579,0.0016897673575731395
1580,0.004874697937353109
1581,0.001561678065789593
1582,0.0009709873328811944
1583,0.002903443518843432
1584,0.003805279683507199
1585,0.0036788628225145545
1586,0.004752571882503269
1587,0.0035706924222492797
1588,0.0012633001687363393
1589,0.002480306944855457
1590,0.0031554188992344856
1591,0.003249155077083075
1592,0.0027063654525866974
1593,0.0005861737421628982
1594,0.0021155529483342186
1595,0.002625853143248475
1596,0.0017214285145607591
1597,0.00577824247756499
1598,0.0016064337132100325
1599,0.006013973700361774
1600,0.0033687186692371285
1601,0.0023973496401731623
